,X20170615_lu.test2_01_01.RCCprocessed.csv,X20170615_lu.test2_01_02.RCCprocessed.csv,X20170615_lu.test2_01_03.RCCprocessed.csv,X20170615_lu.test2_01_04.RCCprocessed.csv,X20170615_lu.test2_01_05.RCCprocessed.csv,X20170615_lu.test2_01_06.RCCprocessed.csv,X20170615_lu.test2_01_07.RCCprocessed.csv,X20170615_lu.test2_01_08.RCCprocessed.csv,X20170615_lu.test2_01_09.RCCprocessed.csv,X20170615_lu.test2_01_10.RCCprocessed.csv,X20170615_lu.test2_01_11.RCCprocessed.csv,X20170615_lu.test2_01_12.RCCprocessed.csv,X20170615_lu.test3_01_01.RCCprocessed.csv,X20170615_lu.test3_01_02.RCCprocessed.csv,X20170615_lu.test3_01_03.RCCprocessed.csv,X20170615_lu.test3_01_04.RCCprocessed.csv,X20170615_lu.test3_01_05.RCCprocessed.csv,X20170615_lu.test3_01_06.RCCprocessed.csv,X20170615_lu.test3_01_07.RCCprocessed.csv,X20170615_lu.test3_01_08.RCCprocessed.csv,X20170615_lu.test3_01_09.RCCprocessed.csv,X20170615_lu.test3_01_10.RCCprocessed.csv,X20170615_lu.test3_01_11.RCCprocessed.csv,X20170615_lu.test3_01_12.RCCprocessed.csv,X20170616_lu.test4_01_01.RCCprocessed.csv,X20170616_lu.test4_01_02.RCCprocessed.csv,X20170616_lu.test4_01_03.RCCprocessed.csv,X20170616_lu.test4_01_04.RCCprocessed.csv,X20170616_lu.test4_01_05.RCCprocessed.csv,X20170616_lu.test4_01_06.RCCprocessed.csv,X20170616_lu.test4_01_07.RCCprocessed.csv,X20170616_lu.test4_01_08.RCCprocessed.csv,X20170616_lu.test4_01_09.RCCprocessed.csv,X20170616_lu.test4_01_10.RCCprocessed.csv,X20170616_lu.test4_01_11.RCCprocessed.csv,X20170616_lu.test4_01_12.RCCprocessed.csv,X20170616_lu.test5_01_01.RCCprocessed.csv,X20170616_lu.test5_01_02.RCCprocessed.csv,X20170616_lu.test5_01_03.RCCprocessed.csv,X20170616_lu.test5_01_04.RCCprocessed.csv,X20170616_lu.test5_01_05.RCCprocessed.csv,X20170616_lu.test5_01_06.RCCprocessed.csv,X20170616_lu.test5_01_07.RCCprocessed.csv,X20170616_lu.test5_01_08.RCCprocessed.csv,X20170616_lu.test5_01_09.RCCprocessed.csv,X20170616_lu.test5_01_10.RCCprocessed.csv,X20170616_lu.test5_01_11.RCCprocessed.csv,X20170616_lu.test5_01_12.RCCprocessed.csv
ENSORLG00000010987,22.85046084,32.09923997,65.00613987,24.46302178,21.31078209,37.40569031,37.98584194,25.81066817,32.99963187,88.79297515,64.65210702,39.42236062,21.878663,53.51306053,31.04414038,20.18393983,27.0299668,52.75863556,31.26485929,55.42884487,42.3950276,48.33014228,67.86337897,37.2809545,39.47724306,63.21578286,31.1728054,26.97480896,41.78755053,45.08556988,34.87041715,24.0504722,48.12383667,25.60388303,36.33929905,24.90561361,40.51512073,39.64633649,30.02768189,35.86159483,26.00320962,29.63933349,36.61530219,34.17792926,40.02073095,39.6777896,29.59713722,41.42887392
ENSORLG00000015055,17.63145017,44.85846199,234.3310664,11.05879307,80.29817157,4.757883146,12.35621713,5.227691785,7.082736701,42.17732609,19.73074135,44.54391329,21.878663,60.77665597,68.60897439,15.67684882,16.46797847,28.44635523,25.14472408,25.93897327,36.0572516,51.02679505,36.40053651,103.1093684,10.6046425,15.05355047,125.1705174,7.460968556,7.016282527,86.54489472,8.206706587,61.36349351,18.17741788,66.69720614,172.1770317,12.24526662,53.85191753,27.50960111,13.49606417,24.35184314,5.856028893,12.19255256,27.99334701,14.03954089,17.94555737,26.11704163,27.33858035,21.77437049
ENSORLG00000007024,337.7307715,516.9496769,427.8452682,497.6322951,628.0382168,559.7706049,474.6387091,516.6354898,657.884771,485.0259921,519.4809344,407.1498421,369.1307519,351.3204734,375.0589361,467.1371318,333.3276282,514.6919619,471.9145944,261.8579461,332.3482796,285.6355861,293.8237929,287.4289273,295.8934337,275.1296054,255.7228951,329.1756346,352.6835938,349.9335466,288.1756675,330.017247,357.5701641,446.810445,192.0400964,318.3954757,320.5878535,346.5323598,336.4136636,273.7297964,396.1773133,397.0480141,269.408092,301.7308034,315.9604007,248.6137583,265.8421861,233.5069756
ENSORLG00000000813,41.98683331,38.47885098,65.00613987,29.82471326,46.59109187,15.64048553,38.9350873,51.14356219,30.11997685,18.86950156,59.03693631,40.44667115,35.5859823,64.40845369,52.79220218,31.45166736,37.59195512,31.14771971,34.32492689,28.88796043,58.23946761,86.08328106,62.14286216,57.02947867,51.85121473,72.84822934,25.95071029,42.79684171,60.19586888,57.27948895,65.97807947,53.90088925,64.76073599,25.60388303,46.91157541,52.52818887,70.52291352,44.84779451,45.45719177,32.02501093,39.83922529,42.296802,48.11124243,43.21965465,29.48485265,45.20253877,44.05190121,49.02265933
ENSORLG00000002478,10.67276927,44.85846199,40.81686464,19.10133029,38.16432194,37.40569031,24.69640685,30.5605858,21.4810118,18.86950156,19.73074135,6.64442355,31.01687586,28.0904765,28.07849559,26.94457635,23.50930402,28.44635523,19.02458887,20.04099895,48.73280361,48.33014228,30.6800197,50.44663728,29.85304288,43.95088991,5.06232986,15.89938603,31.560707,32.89165081,17.09461011,16.58786793,18.17741788,46.15054458,11.02991018,21.45279171,33.84672233,29.24342045,26.72135835,22.43355119,15.32277646,22.45536487,27.03535199,25.54719139,24.46776775,25.61479171,33.21082822,25.79460983
ENSORLG00000004413,1,12.96040693,16.62758942,1,29.73755202,4.757883146,15.20395322,5.227691785,12.84204674,11.10022671,14.11557064,0.498560349,8.171343699,13.56328563,3.364789003,8.916212301,16.46797847,1.43271041,3.72425084,14.14302463,7.537259602,5.183697952,24.95950289,4.366747555,0.980442317,5.42110399,1,1,1,1,1,1.662659406,18.17741788,15.33055225,1,5.339622808,3.838929538,6.70376902,1.372877847,7.087215604,1,1,6.91745658,2.942877905,1,3.515795014,1.139320619,0.779787286
ENSORLG00000000597,10.67276927,89.51573908,40.81686464,150.4627716,114.0052513,135.3491118,152.8445309,114.4757972,128.0282475,65.48515062,120.8038141,140.8291034,31.01687586,89.83103771,59.71204002,90.79503233,100.9638851,163.5145793,37.3849945,70.17378067,69.33057561,96.86989215,222.3173328,172.229203,237.4607898,323.2918378,187.8356587,153.0236699,262.6873708,110.9327329,208.1845358,262.8538086,207.8380702,344.0771372,195.8845605,143.4524991,197.2224831,121.1358455,109.3794469,187.4066588,150.7700878,167.5031122,187.0205203,165.2829475,165.4478536,174.2807694,156.9797449,183.9240238
ENSORLG00000018856,252.4869305,357.4594016,572.9809196,733.5467204,451.0760483,886.2486765,748.9706191,815.8803003,223.0568631,1331.87695,1316.835175,953.1073565,1040.789397,1132.156983,142.7500942,354.4598565,410.7822093,784.8284101,260.7699297,668.8181741,113.6950076,75.29666998,162.2519063,119.5664719,470.5039228,342.5567307,151.2809929,252.1750752,133.8291423,140.1981386,128.1934041,247.9286001,301.0047064,200.2505063,41.78562323,74.39606095,157.2120927,148.876955,215.1818004,225.7724977,859.805207,667.3020716,222.466336,381.8733694,323.9877366,108.9882792,133.4907534,65.10361668
ENSORLG00000009426,61.12320578,95.89535009,210.1417912,57.97359354,55.01786179,59.17089508,83.54961939,60.64339745,35.87928689,42.17732609,92.72796056,59.90857129,53.86240803,93.46283543,63.66623307,80.27848664,100.9638851,114.8900186,80.22594097,64.27580635,88.34390361,77.99332275,79.30441259,89.94368561,64.2251864,82.48067582,67.72747116,76.55051159,43.83291923,54.84070513,74.865983,113.6017234,58.10597626,118.06386,49.79492351,70.94323904,73.85711272,74.3227233,81.82675075,76.14572575,83.04643215,80.95339503,76.85109302,87.60630658,75.64203378,72.32403471,59.86179932,58.40321778
ENSORLG00000017109,396.8795591,1288.882609,1685.68758,757.6743321,729.1594559,690.3618335,1096.394422,260.1399378,548.4578803,290.7941211,328.5651303,437.8791581,318.8705811,431.2200233,581.6655231,1862.832982,766.3691495,295.8814389,243.9395578,515.4708418,2726.443164,2302.731858,914.4998668,2255.698503,1165.508665,1103.520003,1556.024577,1237.887716,1197.420869,1718.091266,1052.53537,1218.067154,1798.325646,1885.076754,1852.207857,2357.862282,1317.513414,2525.943271,2039.170289,1585.841489,566.3360324,675.5123214,842.2891137,748.8852228,935.5703865,1001.988646,1016.586491,1092.944807
ENSORLG00000012828,38.50749286,83.13612806,16.62758942,72.71824512,147.712331,70.05349747,111.0777349,100.2260443,79.07411218,104.3315248,103.958302,73.22460823,94.98436592,97.09463315,59.71204002,59.99657709,97.4432223,122.9941121,71.04573815,123.2555495,75.66835161,113.0498088,76.44415418,159.0635202,123.3452733,121.0104617,67.72747116,96.06435199,111.3300865,106.0551652,92.64179004,121.0643276,71.41549572,66.69720614,56.84310775,64.03759523,53.85191753,107.2652908,111.5836626,85.73718549,142.759763,120.978363,111.3389137,106.1007449,111.7650451,103.4635301,97.80555478,90.11843922
ENSORLG00000013629,219.4331962,261.7652364,548.7916444,465.4621462,265.6871099,701.2444359,1094.495931,864.9627825,47.39790697,407.3332437,614.9388365,12.79028675,629.5698185,547.4375502,42.90671954,174.9273979,389.6582326,895.5843538,242.409524,188.1332671,821.9414757,682.0435433,1043.211495,955.5873282,1251.439024,660.4274645,971.149925,1636.602941,1536.952075,1654.682887,585.9204355,897.175171,1023.046137,672.8237221,786.0098047,801.7905427,967.4224981,979.3764191,896.2844504,676.5711056,756.6419322,747.6941014,714.8757761,729.5688095,796.5971346,775.9761794,772.2106371,849.0502874
ENSORLG00000020370,1,12.96040693,16.62758942,1,21.31078209,4.757883146,1,2.061080033,1,3.330951871,2.885229223,1,1,2.667892472,1,1,16.46797847,6.835439373,1,1,12.2905916,7.880350722,7.797952465,7.658168249,0.292999447,5.42110399,5.06232986,1,2.925545116,3.626245036,3.762754827,24.0504722,8.195278283,25.60388303,1,0.735860265,7.173128737,1,2.474985695,5.168923655,1,1,3.085476501,1.298927834,1,4.55E-05,0.23589787,0.779787286
ENSORLG00000001112,181.1604513,127.7934051,185.952516,126.3351599,156.1391009,102.7013046,112.0269803,168.308197,148.1858326,127.6393494,109.5734727,104.9782348,85.84615305,107.9900263,138.7959011,120.0911239,136.1705128,122.9941121,141.4272931,79.02074215,127.9550036,140.0163365,107.9069966,152.4806788,150.8429881,101.7455688,166.9472782,101.865764,131.7837736,171.9023282,114.8615488,128.5269319,134.6357132,118.06386,209.660557,115.8299238,73.85711272,81.25800067,118.1963097,91.49206133,101.9799273,112.0839257,113.2549038,113.4985202,115.778713,129.0782762,137.1044444,127.1939798
ENSORLG00000020013,824.8384344,886.9671156,984.1985984,512.3769467,965.1090138,407.4141715,1065.069325,959.9611351,381.4378892,788.027711,901.3125426,900.8675193,848.8869273,710.8684476,610.3334228,491.1749505,593.8566736,725.3983915,782.5114563,701.2570329,390.9727076,757.5498209,456.858522,445.4171206,979.211647,178.8051406,725.7114549,572.307538,598.1278385,513.3320622,852.5575411,524.0449578,523.9391574,888.5636685,724.8187506,732.7341046,453.9558214,648.216925,424.5822915,730.2832802,421.4219735,451.0988256,472.5030361,450.0972973,457.442195,465.0834759,482.6636459,494.3758392
ENSORLG00000004774,81.99924848,102.2749611,89.19541509,83.44162809,147.712331,37.40569031,58.86923994,66.97662095,70.43514712,81.0237003,81.49761915,89.61357676,76.70794019,68.0402514,90.35703619,96.05330518,37.59195512,68.96682245,86.34607618,90.81669079,108.9416756,80.68997552,136.5095807,93.2351063,80.03637242,101.7455688,177.3914684,90.79034107,107.2393491,123.1266519,79.30993476,53.90088925,78.07025545,148.8838524,219.9124613,98.5658143,103.8649055,88.19327803,108.2773391,118.3481486,55.37440079,83.00595749,106.5489386,90.07223169,99.72404132,122.0467773,117.2291439,118.7068078
ENSORLG00000006368,5892.497799,8650.953717,5628.539441,5203.856994,3358.311673,3868.081731,6365.655435,3105.340597,9527.22223,2287.497756,6421.025349,4779.93151,3517.245084,3550.934263,4807.709349,5089.158964,7223.264679,4912.513338,3502.911557,4608.66502,8386.077132,5724.784224,4704.342253,8752.962953,9219.589335,7364.610214,8005.312036,6102.635387,5830.180988,4737.305628,3963.323773,7971.724013,5245.491186,16308.83317,11251.28192,9013.751978,9526.311843,7510.673875,8172.400463,9736.663978,3747.405953,3710.225921,3104.115355,3094.801975,3528.399865,3298.777552,3259.785177,3824.920783
ENSORLG00000010473,222.9125367,140.5526272,137.5739655,71.37782225,97.15171142,70.05349747,94.94056375,27.39397405,110.7503174,57.71587577,92.72796056,65.03012396,94.98436592,75.30384684,203.0515382,135.8659424,160.8151522,63.56409349,69.51570435,25.93897327,151.7216636,80.68997552,39.26079492,66.90374075,76.59915807,111.3780153,135.6147076,69.6942974,62.24123759,64.59584039,57.09017595,121.0643276,124.6535736,272.1638217,266.3664029,225.1692842,90.52810872,138.4740389,163.3827315,175.8969071,59.01545755,71.71686395,60.56517768,69.5228558,71.12665736,68.80828524,81.99565667,86.54489314
ENSORLG00000020643,41.98683331,121.4137941,137.5739655,68.69697651,114.0052513,146.2317142,54.12301312,66.97662095,27.24032183,57.71587577,109.5734727,68.10305556,44.72419516,68.0402514,72.56316745,61.49894076,41.1126179,98.68183175,90.93617758,46.58188339,91.51279161,77.99332275,65.00312056,83.36084422,99.97221566,82.48067582,67.72747116,86.04373125,101.103243,91.42246235,110.4175971,135.9895361,94.70715478,76.97053692,42.74673927,70.94323904,90.52810872,74.3227233,79.62253505,79.98230964,62.89925142,70.34848898,90.26302329,85.96235651,70.12324038,81.36453336,78.38196568,90.11843922
ENSORLG00000007232,31.54881196,38.47885098,113.3846903,21.78217603,38.16432194,4.757883146,13.30546249,19.47744467,24.36066682,26.6387764,30.96108277,15.86321835,21.878663,35.35407194,29.06704385,20.18393983,16.46797847,23.04362626,26.67475788,20.04099895,29.7194756,40.24018397,33.54027811,27.40669242,12.66697111,34.31844343,25.95071029,15.37198493,37.69681312,32.89165081,48.20227243,16.58786793,24.83217761,35.8772138,47.87269144,20.30185107,33.84672233,24.04196243,23.41503481,26.27013509,16.05098781,15.27139626,28.95134203,24.72521635,25.97289322,30.13504103,20.11119835,39.64210088
ENSORLG00000016829,365.5654951,567.986565,452.0345435,434.6324202,526.9169776,342.1185572,467.9939916,442.2201136,703.9592513,826.8740852,373.486496,460.4139899,506.2039449,558.3329434,253.4674997,376.9953115,347.4102793,460.6646723,383.1726339,365.0724967,409.9860356,336.8719887,419.6751628,340.0916584,436.8192222,304.0269448,464.6066994,465.7725174,444.7251856,435.2909801,319.2833298,352.4050598,400.8261024,374.8971295,344.2168016,404.7160234,493.9662118,452.2953396,337.5157715,314.0139274,353.2128435,347.7865151,223.424331,286.9352527,311.4450243,257.152007,272.1661454,255.8416386
ENSORLG00000010054,2103.49605,2577.564034,1564.741204,3153.010002,2709.450388,2562.169444,2799.340604,1647.115885,2011.32263,2225.343557,1726.742637,2168.96396,2036.8546,1415.437205,2597.315432,1754.662797,2477.411258,2294.891155,2135.061338,1538.769386,1449.3813,2426.777886,1626.70421,2328.109758,3877.470789,2134.191776,2334.116748,2646.576032,2038.067408,2076.592487,1901.330157,1949.402372,2903.015761,2439.836616,2088.322029,2002.221626,2244.420791,1945.113792,2639.819066,3137.739675,2844.666614,2579.948192,2029.244943,2704.363833,2252.053465,2003.977246,2011.254938,2009.559376
ENSORLG00000005687,1884.297601,1939.602933,2121.094534,2548.479287,1445.4349,2246.573975,2318.073205,1358.954216,1688.801268,1261.953476,3562.903459,2022.487553,1959.17979,1669.663045,2728.792351,3057.963281,2885.80814,2775.734033,1859.655253,2842.221711,2099.00334,1806.547749,1063.233304,2232.658558,1834.390578,1758.526363,1597.801338,1970.447833,1301.734673,1991.235054,1216.961585,1412.094865,2034.569616,2152.183354,2693.82513,2703.144473,1340.852808,1861.890463,2739.008772,2587.189886,2563.334295,2348.350728,2071.396724,2465.580085,2143.182723,2060.731487,2133.217009,2103.364961
ENSORLG00000015951,17.63145017,44.85846199,306.8988921,13.73963881,55.01786179,15.64048553,24.69640685,32.14389168,4.203081682,65.48515062,14.11557064,59.90857129,26.44776943,104.3582286,91.34558445,22.43748533,27.0299668,39.25181315,49.62526492,87.86770363,86.75945961,80.68997552,50.70182854,106.4007891,26.41582852,53.58333638,104.2821369,19.06379258,23.37923217,115.8103005,25.98251363,46.43828499,14.85003801,66.69720614,179.86596,19.15091044,57.18611673,39.64633649,27.8234662,20.51525924,20.1775188,33.40236467,40.44728227,25.54719139,29.48485265,34.65529035,29.59713722,35.62186154
ENSORLG00000001386,24.59013107,25.71962896,113.3846903,20.44175316,55.01786179,59.17089508,21.84867076,19.47744467,21.4810118,11.10022671,47.80659489,20.98477102,40.15508873,31.72227422,37.96397822,18.68157616,27.0299668,41.95317763,35.85496069,22.98998611,47.14835961,48.33014228,39.26079492,53.73805797,22.97861417,34.31844343,10.28442497,21.70079804,27.46996959,25.57529936,65.97807947,38.97568072,38.14169707,35.8772138,9.748422137,24.90561361,40.51512073,34.44487847,25.6192505,22.43355119,22.11941574,35.79702087,32.78332211,31.71200415,28.98314416,38.17103983,33.66253959,32.04831546
ENSORLG00000015192,247.2679198,102.2749611,1951.769607,91.48416531,172.9926408,113.583907,149.0475495,154.0584441,136.6672126,570.4880154,109.5734727,1908.789084,122.3990045,1538.918327,1116.470134,83.28321398,122.0878617,106.7859252,334.2115522,1358.88117,131.1238916,99.56654492,162.2519063,1024.707163,179.7155886,169.1726941,1853.683998,98.70135745,131.7837736,1191.313963,105.9736453,128.5269319,161.2547521,107.7905293,2590.985715,77.84888286,153.8778935,124.6034842,112.6857705,87.65547744,113.874046,133.6358316,120.9188639,101.9908697,120.7957979,131.0872759,119.9394121,135.2344584
ENSORLG00000012352,8.933099043,51.238073,89.19541509,21.78217603,71.87140165,80.93609986,83.54961939,68.55992683,50.27756199,18.86950156,126.4189848,48.64115542,35.5859823,68.0402514,49.82655739,31.45166736,72.79858287,79.77228038,23.61469027,40.68390907,48.73280361,64.5100589,99.32622142,40.57237519,228.5240324,92.1131223,41.61699562,188.3595431,39.74218182,159.7084091,48.20227243,46.43828499,18.17741788,46.15054458,42.10599525,20.30185107,40.51512073,32.71105913,229.5092024,87.65547744,118.2433141,87.79526991,47.15324741,62.53606799,60.59077906,35.6597902,39.53478746,59.74329756
ENSORLG00000005554,6664.911379,1601.483549,1250.280626,1292.503057,577.4775972,701.2444359,943.5659186,621.1336776,2287.769512,982.2595821,918.1580548,904.9647614,1173.293484,649.1278864,2965.055386,1246.863877,2142.948295,536.3028778,1103.818555,598.0424823,1699.723452,1170.137695,562.688083,1844.270916,1006.021919,1248.0067,1378.473343,1064.900158,720.8499609,1462.018966,999.2079492,1576.272159,1705.15901,3066.509794,1972.667733,1846.84464,2474.480536,3666.796397,2524.097742,3214.471353,609.057765,651.5657594,660.27006,600.1077413,670.6683035,674.0194446,708.5193332,758.3715557
ENSORLG00000016606,231.6108878,159.6914602,500.4130939,280.4837901,198.2729505,353.0011595,168.9817021,161.9749735,194.2603129,166.4857236,227.4920576,192.0446301,264.0413039,249.6301373,242.5934688,219.2471261,287.5590121,217.5418689,170.4979353,214.6741515,223.0216436,188.5560863,150.8108727,244.6404582,114.4085159,217.3349265,245.2787049,120.8522033,160.4189355,223.1167883,270.3998605,337.4798513,301.0047064,344.0771372,89.20068086,176.8297775,190.5540847,173.1504257,185.4248885,269.8932125,101.2517159,133.9779253,233.9622762,245.0145259,191.0349866,210.442764,171.8862202,182.583944
ENSORLG00000005891,12.41243949,51.238073,40.81686464,13.73963881,29.73755202,15.64048553,19.00093467,14.72752704,38.75894191,34.40805124,25.34591206,15.86321835,26.44776943,46.24946509,29.06704385,20.93512166,34.07129235,28.44635523,25.14472408,11.19403747,48.73280361,45.63348951,39.26079492,43.86379589,51.16377186,53.58333638,1,28.55701223,13.15238865,18.25894792,21.53856187,53.90088925,28.15955747,66.69720614,8.146562082,12.24526662,37.18092153,37.91251715,23.41503481,43.53476262,17.50741052,19.71861492,31.82532709,26.78015394,26.9763102,27.62379141,32.75911684,29.3681559
ENSORLG00000018598,21.11079062,19.34001794,1,32.505559,97.15171142,70.05349747,15.20395322,54.31017394,24.36066682,34.40805124,25.34591206,68.10305556,63.00062089,17.19508335,0.399144213,24.69103084,9.426652923,93.27910278,46.56519731,11.19403747,17.0439236,51.02679505,22.09924449,20.82385103,11.97952824,82.48067582,5.06232986,19.59119367,84.74029335,10.94259648,43.75832067,9.12526367,38.14169707,25.60388303,1,26.05655425,40.51512073,46.58161385,27.8234662,10.9237995,44.93670475,35.79702087,38.53129223,23.90324132,21.95922529,20.59229246,23.72488935,15.96735811
ENSORLG00000005361,972.7104035,714.7176182,500.4130939,543.2066727,408.9421987,527.1227977,519.2532412,280.7229142,761.5523517,329.6404953,570.0174708,438.9034687,611.2933928,471.1697982,1108.561748,830.70914,791.013789,428.2482985,595.8473324,589.1955208,798.1748157,671.2569322,305.2648266,606.6967346,346.0767633,438.8811955,725.7114549,454.1696934,317.9123258,457.2400345,341.5030886,718.0726687,627.0879332,1032.390299,1064.09271,1004.356095,507.3030086,648.216925,703.415577,743.7113238,445.6956852,480.1767938,494.5369216,528.1849257,527.6813837,522.8422173,499.3769668,547.9790304
ENSORLG00000018470,28.06947152,115.0341831,113.3846903,39.20767335,80.29817157,102.7013046,49.3767863,66.97662095,32.99963187,150.9471739,42.19142419,26.10632369,67.56972732,86.19924,55.75784697,42.71939488,48.15394345,74.36955141,57.27543393,31.83694759,91.51279161,102.2631977,113.6275134,89.94368561,52.5386576,82.48067582,20.72861519,28.55701223,49.96902535,32.89165081,52.64622419,83.7513063,84.72501518,128.3371908,28.65037078,39.86784188,77.19131192,72.58890396,58.68248594,55.04451431,40.81017376,49.82286436,67.27114282,60.07014289,89.68987151,70.31503501,69.79944956,86.54489314
ENSORLG00000011733,816.1400833,619.0234531,452.0345435,584.7597817,493.2098979,538.0054001,488.8773896,453.3032547,741.3947666,453.9488928,513.8657637,528.0184851,378.2689647,384.0066529,544.1006891,854.7469587,519.9227553,420.1442051,640.2183127,300.1947791,1043.763636,687.4368489,605.5919591,636.3195209,577.7450106,1045.725324,783.154501,581.2733565,733.1221731,493.8217917,568.1446284,546.4327706,816.7485855,1052.936961,1066.335314,1059.601245,810.7151358,731.4402534,674.760773,586.411384,532.8383102,510.2810433,522.3187772,553.6661518,533.7018856,540.4209646,553.1306204,588.628117
ENSORLG00000005458,21.11079062,6.580795921,40.81686464,27.14386752,55.01786179,26.52308792,13.30546249,30.5605858,9.96239172,18.86950156,30.96108277,32.25218689,31.01687586,35.35407194,34.99833343,14.92566698,16.46797847,44.65454212,20.55462267,43.63289623,29.7194756,24.06026734,22.09924449,24.11527172,19.54139982,24.68599695,78.17166138,7.988369648,15.19775735,42.64678606,12.65065835,31.51307646,18.17741788,35.8772138,36.98004307,19.15091044,13.84152714,20.57432374,28.92557405,12.84209145,13.86635376,17.66605246,24.16136693,23.4922538,26.47460171,29.13054118,28.69371447,19.98759745
ENSORLG00000005073,45.46617376,32.09923997,65.00613987,44.56936484,55.01786179,102.7013046,74.05716575,76.47645621,15.72170176,150.9471739,75.88244844,35.32511849,81.27704662,86.19924,30.05559212,26.94457635,23.50930402,36.55044867,17.49455506,25.93897327,50.31724761,42.93683674,42.12105332,10.94958894,66.97495788,111.3780153,20.72861519,28.02961114,23.37923217,35.33043462,34.87041715,68.82609778,98.03453464,15.33055225,9.428050126,23.75467298,53.85191753,108.9991101,30.02768189,24.35184314,60.95735449,45.03355195,40.44728227,51.43940501,46.04123284,47.21153847,39.08307609,43.66234021
ENSORLG00000020751,130.7100148,153.3118492,137.5739655,112.9309312,164.5658708,167.996919,136.7073597,142.975303,128.0282475,88.79297515,188.1858626,174.631351,158.951856,176.994183,166.4752525,156.8990338,118.5671989,152.7091214,147.5474283,123.2555495,142.2149996,148.1062948,119.3480303,172.229203,141.9062308,140.2753547,177.3914684,139.8386426,127.6930362,179.2186797,97.0857418,121.0643276,144.6178528,189.9771755,202.6123727,161.8675493,137.2068975,124.6034842,152.361653,126.0213164,132.0793298,127.4781442,142.9527494,157.0631971,149.8948904,153.6885225,159.2383017,151.3154158
ENSORLG00000006390,760.4706361,580.745787,669.7380205,610.2278163,661.7452965,668.5966288,637.9089116,640.1333481,741.3947666,788.027711,749.7029335,800.485087,529.049477,551.069348,654.8180946,694.7452278,470.6334764,590.3301674,606.557569,562.6546364,674.5881837,495.9745022,545.5265326,626.4452588,566.7459247,612.2652321,715.2672646,546.4648845,663.5796371,657.2203072,510.3732555,546.4327706,740.2188486,611.1837374,968.621851,789.1301957,667.3445702,516.4466552,539.2015077,513.51629,585.2695275,601.9621666,524.2347672,584.4902157,588.8898195,583.6144582,587.4606849,654.7387194
ENSORLG00000017163,1.974418145,19.34001794,1,8.377947327,12.88401217,26.52308792,4.762254221,13.14422117,15.72170176,26.6387764,8.500399932,9.71735515,26.44776943,17.19508335,28.07849559,17.93039432,9.426652923,28.44635523,17.49455506,22.98998611,23.3816996,53.72344782,27.8197613,24.11527172,9.229756763,5.42110399,5.06232986,3.769160913,13.15238865,6.06502885,34.87041715,16.58786793,4.867898418,56.42387536,2.379865885,23.75467298,23.84412473,18.8405044,9.087632783,16.67867535,4.156869073,10.1399901,16.49740678,12.39559082,13.43018096,18.58329276,14.23895048,9.713652479
ENSORLG00000012977,1037.078202,2398.934925,3911.100901,1852.799817,2119.576494,1985.391518,2030.45186,910.8786529,1392.196801,663.7193135,665.4753729,955.1559776,725.5210536,986.8850742,1278.592049,3728.017478,1840.171296,841.5570642,490.275,1122.962197,5508.726828,4832.192157,2204.476407,5132.400189,1850.889207,2230.516241,3305.426439,2602.801742,2265.103334,3847.149536,2461.268078,2941.928739,4027.670155,4155.482856,2488.787043,4813.969599,2931.265826,6173.899164,4454.990691,3774.612602,1271.244621,1549.219743,2144.204345,1815.808819,2104.049461,2190.814218,2148.123484,2316.437645
ENSORLG00000014821,122.0116636,115.0341831,137.5739655,87.4628967,88.7249415,124.4665094,135.7581144,82.80967971,107.8706624,49.94660093,109.5734727,118.2942717,90.41525949,115.2536217,105.1852601,152.3919428,86.88123397,98.68183175,138.3672255,135.0514982,127.9550036,134.6230309,147.9506143,159.0635202,132.2820306,159.5402476,135.6147076,118.7425989,199.2809409,184.0962473,132.6373559,150.9147447,131.3083333,128.3371908,228.2421336,144.6034397,133.8726983,164.481329,145.7490059,68.47255795,95.183288,100.1106447,117.0868838,134.0478961,161.4341856,132.0917758,141.1698467,129.8741393
ENSORLG00000008608,75.04056758,121.4137941,161.7632408,90.14374244,198.2729505,157.1143166,104.4330174,138.2253854,61.79618206,158.7164487,92.72796056,48.64115542,117.8298981,227.839351,80.47155355,79.52730481,62.23659455,150.0077569,97.05631279,73.12276783,170.7349916,161.5895586,167.9724231,149.1892581,75.9117152,130.6429082,41.61699562,59.14627556,86.78566206,76.78975946,88.19783828,240.4659958,108.0166742,138.6105216,61.00794389,55.98101078,200.5566823,140.2078582,87.33728999,81.90060159,99.79529323,108.3208945,95.05299839,99.11395708,127.8197168,108.4860293,115.8740098,112.8997955
ENSORLG00000019336,1061.433585,325.5613465,524.6023691,511.0365238,333.1012693,429.1793762,552.4768289,283.889526,876.7385525,352.9483198,586.8629829,481.9245111,414.8218162,587.3873251,704.2455078,919.3485965,1093.790788,620.0451767,631.0381099,397.5113554,917.0081157,757.5498209,536.9457574,972.0444317,606.6176112,959.0333054,1143.479064,556.4855052,446.7705543,966.9458516,585.9204355,1165.828924,573.8498554,1504.963515,1103.498468,1326.619473,874.0649205,1326.140287,1479.299502,1190.673348,441.5691542,404.5740765,339.3417284,417.2182959,336.0287403,277.744254,278.0383933,276.8362218
